   Coldastat -LX,https://www.medindia.net/drug-price/ambroxol/coldastat-lx.htm
1-AL-Ax,https://www.medindia.net/drug-price/ambroxol/1-al-ax.htm
Abcet (5 mg),https://www.medindia.net/drug-price/ambroxol/abcet-5-mg.htm
Abcet (5mg/60mg),https://www.medindia.net/drug-price/ambroxol/abcet-5mg-60mg.htm
Acocontin  (75mg),https://www.medindia.net/drug-price/ambroxol/acocontin-75mg.htm
Acocontin CR,https://www.medindia.net/drug-price/ambroxol/acocontin-cr.htm
Acolate Plus,https://www.medindia.net/drug-price/ambroxol/acolate-plus.htm
Acolyt,https://www.medindia.net/drug-price/ambroxol/acolyt.htm
Acolyt (30mg/5mL),https://www.medindia.net/drug-price/ambroxol/acolyt-30mg-5ml.htm
Acolyt Tab,https://www.medindia.net/drug-price/ambroxol/acolyt-tab.htm
Airitis Plus,https://www.medindia.net/drug-price/ambroxol/airitis-plus.htm
Airtis Plus,https://www.medindia.net/drug-price/ambroxol/airtis-plus.htm
Airtis Plus L,https://www.medindia.net/drug-price/ambroxol/airtis-plus-l.htm
Alcetra Plus,https://www.medindia.net/drug-price/ambroxol/alcetra-plus.htm
Aldbest-CF (5mg/5mg/15mg/325mg),https://www.medindia.net/drug-price/ambroxol/aldbest-cf-5mg-5mg-15mg-325mg.htm
Aldine D,https://www.medindia.net/drug-price/ambroxol/aldine-d.htm
Aldine-D (5mg/30mg/60mg),https://www.medindia.net/drug-price/ambroxol/aldine-d-5mg-30mg-60mg.htm
Alhist (1 Litre),https://www.medindia.net/drug-price/ambroxol/alhist-1-litre.htm
Allerhin D+ Syrup,https://www.medindia.net/drug-price/ambroxol/allerhin-d-syrup.htm
Alocet-XL,https://www.medindia.net/drug-price/ambroxol/alocet-xl.htm
Alrox -M,https://www.medindia.net/drug-price/ambroxol/alrox-m.htm
Altec (100mL/50mg/1.25mg/5mL),https://www.medindia.net/drug-price/ambroxol/altec-100ml-50mg-1-25mg-5ml.htm
Altec Syp.,https://www.medindia.net/drug-price/ambroxol/altec-syp-syrup.htm
Ambcet,https://www.medindia.net/drug-price/ambroxol/ambcet.htm
Ambidrox,https://www.medindia.net/drug-price/ambroxol/ambidrox.htm
Ambidrox (500 mg),https://www.medindia.net/drug-price/ambroxol/ambidrox-500-mg.htm
Ambodex -TR,https://www.medindia.net/drug-price/ambroxol/ambodex-tr.htm
Ambral,https://www.medindia.net/drug-price/ambroxol/ambral.htm
Ambrex (100 ml),https://www.medindia.net/drug-price/ambroxol/ambrex-100-ml.htm
Ambril,https://www.medindia.net/drug-price/ambroxol/ambril.htm
Ambril DPS,https://www.medindia.net/drug-price/ambroxol/ambril-dps.htm
Ambril Liqd,https://www.medindia.net/drug-price/ambroxol/ambril-liqd.htm
Ambril -S,https://www.medindia.net/drug-price/ambroxol/ambril-s.htm
Ambro PD,https://www.medindia.net/drug-price/ambroxol/ambro-pd.htm
Ambro S,https://www.medindia.net/drug-price/ambroxol/ambro-s.htm
Ambro T.G,https://www.medindia.net/drug-price/ambroxol/ambro-t-g.htm
Ambrocet,https://www.medindia.net/drug-price/ambroxol/ambrocet.htm
Ambrodil,https://www.medindia.net/drug-price/ambroxol/ambrodil.htm
Ambrodil (100 ml),https://www.medindia.net/drug-price/ambroxol/ambrodil-100-ml.htm
Ambrodil (15 ml),https://www.medindia.net/drug-price/ambroxol/ambrodil-15-ml.htm
Ambrodil (30mg),https://www.medindia.net/drug-price/ambroxol/ambrodil-30mg.htm
Ambrodil (30mg/5mL),https://www.medindia.net/drug-price/ambroxol/ambrodil-30mg-5ml.htm
Ambrodil (7.5mg),https://www.medindia.net/drug-price/ambroxol/ambrodil-7-5mg.htm
Ambrodil Plus (100 ml),https://www.medindia.net/drug-price/ambroxol/ambrodil-plus-100-ml.htm
Ambrodil Plus (50 ml),https://www.medindia.net/drug-price/ambroxol/ambrodil-plus-50-ml.htm
