AB-CV (200mg/28.5mg/5mL),https://www.medindia.net/drug-price/amoxicillin/ab-cv-200mg-28-5mg-5ml.htm
AB-CV (250mg/125mg),https://www.medindia.net/drug-price/amoxicillin/ab-cv-250mg-125mg.htm
AB-CV (500mg/125mg),https://www.medindia.net/drug-price/amoxicillin/ab-cv-500mg-125mg.htm
AB-CV Forte (400mg/57mg/5mL),https://www.medindia.net/drug-price/amoxicillin/ab-cv-forte-400mg-57mg-5ml.htm
AC 2 (500+125),https://www.medindia.net/drug-price/amoxicillin/ac-2-500plus125.htm
ACA (200mg/28.5mg/5mL),https://www.medindia.net/drug-price/amoxicillin/aca-200mg-28-5mg-5ml.htm
ACA (500mg/125mg),https://www.medindia.net/drug-price/amoxicillin/aca-500mg-125mg.htm
Acmox ,https://www.medindia.net/drug-price/amoxicillin/acmox.htm
Acticlan (1g/0.2g),https://www.medindia.net/drug-price/amoxicillin/acticlan-1g-0-2g.htm
Acticlan (200mg/28.5mg/5mL),https://www.medindia.net/drug-price/amoxicillin/acticlan-200mg-28-5mg-5ml.htm
Acticlan (500mg/125mg),https://www.medindia.net/drug-price/amoxicillin/acticlan-500mg-125mg.htm
Actimox (250mg),https://www.medindia.net/drug-price/amoxicillin/actimox-250mg.htm
Actimox (250mg),https://www.medindia.net/drug-price/amoxicillin/actimox-250mg.htm
Actimox (500mg),https://www.medindia.net/drug-price/amoxicillin/actimox-500mg.htm
Acuclav (200mg/28.5mg/5mL),https://www.medindia.net/drug-price/amoxicillin/acuclav-200mg-28-5mg-5ml.htm
Acuclav Injection (1g/0.2g),https://www.medindia.net/drug-price/amoxicillin/acuclav-injection-1g-0-2g.htm
Acuclav Tablet (250mg/125mg),https://www.medindia.net/drug-price/amoxicillin/acuclav-tablet-250mg-125mg.htm
Adentin (200mg/28.5mg/5mL),https://www.medindia.net/drug-price/amoxicillin/adentin-200mg-28-5mg-5ml.htm
Adentin (500mg/125mg),https://www.medindia.net/drug-price/amoxicillin/adentin-500mg-125mg.htm
Advent (1000+200),https://www.medindia.net/drug-price/amoxicillin/advent-1000plus200.htm
Advent (1g/0.2g),https://www.medindia.net/drug-price/amoxicillin/advent-1g-0-2g.htm
Advent (200mg/28.5mg/5mL),https://www.medindia.net/drug-price/amoxicillin/advent-200mg-28-5mg-5ml.htm
Advent (200mg/28.5mg/5mL),https://www.medindia.net/drug-price/amoxicillin/advent-200mg-28-5mg-5ml.htm
Advent (80mg/11.4mg/mL),https://www.medindia.net/drug-price/amoxicillin/advent-80mg-11-4mg-ml.htm
Advent Forte (400mg/57mg/5mL),https://www.medindia.net/drug-price/amoxicillin/advent-forte-400mg-57mg-5ml.htm
Advent Injection (125mg/25mg),https://www.medindia.net/drug-price/amoxicillin/advent-injection-125mg-25mg.htm
Advent Injection (250mg/50mg),https://www.medindia.net/drug-price/amoxicillin/advent-injection-250mg-50mg.htm
Advent Injection (500mg/100mg),https://www.medindia.net/drug-price/amoxicillin/advent-injection-500mg-100mg.htm
Advent Tablet (200mg/28.5mg),https://www.medindia.net/drug-price/amoxicillin/advent-tablet-200mg-28-5mg.htm
