Ociphylin,https://www.medindia.net/drug-price/aminophylline/ociphylin.htm
Sedonal,https://www.medindia.net/drug-price/aminophylline/sedonal.htm
Aminophyllim (250mg/2mL),https://www.medindia.net/drug-price/aminophylline/aminophyllim-250mg-2ml.htm
Cortasthma,https://www.medindia.net/drug-price/aminophylline/cortasthma.htm
Dialex (100mg/100mg/50mg),https://www.medindia.net/drug-price/aminophylline/dialex-100mg-100mg-50mg.htm
Unidrinal,https://www.medindia.net/drug-price/aminophylline/unidrinal.htm
Phyllocontin (350mg),https://www.medindia.net/drug-price/aminophylline/phyllocontin-350mg.htm
Phyllocontin (225mg),https://www.medindia.net/drug-price/aminophylline/phyllocontin-225mg.htm
Aminophyllim (100mg),https://www.medindia.net/drug-price/aminophylline/aminophyllim-100mg.htm
Ociphylin (340 ml),https://www.medindia.net/drug-price/aminophylline/ociphylin-340-ml.htm
Broncofree,https://www.medindia.net/drug-price/aminophylline/broncofree.htm
