A Teem,https://www.medindia.net/drug-price/artemether/a-teem.htm
Aarnet,https://www.medindia.net/drug-price/artemether/aarnet.htm
Aarnet (150mg),https://www.medindia.net/drug-price/artemether/aarnet-150mg.htm
AB Safe,https://www.medindia.net/drug-price/artemether/ab-safe.htm
AB -ther,https://www.medindia.net/drug-price/artemether/ab-ther.htm
ABA-AT Dry Syrup (40mg/240mg),https://www.medindia.net/drug-price/artemether/aba-at-dry-syrup-40mg-240mg.htm
Abha LM,https://www.medindia.net/drug-price/artemether/abha-lm.htm
Abther AB,https://www.medindia.net/drug-price/artemether/abther-ab.htm
Abther AB (150mg),https://www.medindia.net/drug-price/artemether/abther-ab-150mg.htm
Adpha (150mg),https://www.medindia.net/drug-price/artemether/adpha-150mg.htm
Aight-L (40mg/240mg),https://www.medindia.net/drug-price/artemether/aight-l-40mg-240mg.htm
Aight-L Plus (80mg/480mg),https://www.medindia.net/drug-price/artemether/aight-l-plus-80mg-480mg.htm
Albaret (150mg),https://www.medindia.net/drug-price/artemether/albaret-150mg.htm
Alfadin,https://www.medindia.net/drug-price/artemether/alfadin.htm
Alfadin 150,https://www.medindia.net/drug-price/artemether/alfadin-150.htm
Alfamal 150,https://www.medindia.net/drug-price/artemether/alfamal-150.htm
Alfavin (150mg),https://www.medindia.net/drug-price/artemether/alfavin-150mg.htm
Alither (1ml),https://www.medindia.net/drug-price/artemether/alither-1ml.htm
Alither (2ml),https://www.medindia.net/drug-price/artemether/alither-2ml.htm
Alphabetas,https://www.medindia.net/drug-price/artemether/alphabetas.htm
Alpharid,https://www.medindia.net/drug-price/artemether/alpharid.htm
Alther-Fort (20mg/120mg/5mL),https://www.medindia.net/drug-price/artemether/alther-fort-20mg-120mg-5ml.htm
Alther-Fort (80mg/480mg),https://www.medindia.net/drug-price/artemether/alther-fort-80mg-480mg.htm
Amther,https://www.medindia.net/drug-price/artemether/amther.htm
AR AB (150mg),https://www.medindia.net/drug-price/artemether/ar-ab-150mg.htm
ARH L,https://www.medindia.net/drug-price/artemether/arh-l.htm
ARH L (60 ml),https://www.medindia.net/drug-price/artemether/arh-l-60-ml.htm
ARH-L (20mg/120mg),https://www.medindia.net/drug-price/artemether/arh-l-20mg-120mg.htm
ARH-L (20mg/120mg/5mL),https://www.medindia.net/drug-price/artemether/arh-l-20mg-120mg-5ml.htm
ARH-L Forte,https://www.medindia.net/drug-price/artemether/arh-l-forte.htm
ARH-L Forte (80mg/480mg),https://www.medindia.net/drug-price/artemether/arh-l-forte-80mg-480mg.htm
Arlufe,https://www.medindia.net/drug-price/artemether/arlufe.htm
Arluff,https://www.medindia.net/drug-price/artemether/arluff.htm
Arsumet L,https://www.medindia.net/drug-price/artemether/arsumet-l.htm
Arsumet-L (80mg/480mg),https://www.medindia.net/drug-price/artemether/arsumet-l-80mg-480mg.htm
Arte Plus,https://www.medindia.net/drug-price/artemether/arte-plus.htm
Arte Plus (80mg/480mg),https://www.medindia.net/drug-price/artemether/arte-plus-80mg-480mg.htm
Arte Plus CD,https://www.medindia.net/drug-price/artemether/arte-plus-cd.htm
Arte Plus CD (80mg/480mg),https://www.medindia.net/drug-price/artemether/arte-plus-cd-80mg-480mg.htm
Artebest (150mg),https://www.medindia.net/drug-price/artemether/artebest-150mg.htm
Artee,https://www.medindia.net/drug-price/artemether/artee.htm
Arteema,https://www.medindia.net/drug-price/artemether/arteema.htm
Artefen (40mg/240mg),https://www.medindia.net/drug-price/artemether/artefen-40mg-240mg.htm
Artefen (80mg/480mg),https://www.medindia.net/drug-price/artemether/artefen-80mg-480mg.htm
Artekos-L (80mg/480mg),https://www.medindia.net/drug-price/artemether/artekos-l-80mg-480mg.htm
Arteo-LF (40mg/240mg/5mL),https://www.medindia.net/drug-price/artemether/arteo-lf-40mg-240mg-5ml.htm
Arteo-LF (80mg/480mg),https://www.medindia.net/drug-price/artemether/arteo-lf-80mg-480mg.htm
Arth-2,https://www.medindia.net/drug-price/artemether/arth-2.htm
Arther,https://www.medindia.net/drug-price/artemether/arther.htm
Arther 150,https://www.medindia.net/drug-price/artemether/arther-150.htm
Articom,https://www.medindia.net/drug-price/artemether/articom.htm
Artimal,https://www.medindia.net/drug-price/artemether/artimal.htm
Artimisa,https://www.medindia.net/drug-price/artemether/artimisa-injection.htm
Artimisa,https://www.medindia.net/drug-price/artemether/artimisa-capsule.htm
