Anaproct Ointment,https://www.medindia.net/drug-price/allantoin/anaproct-ointment.htm
Silbact Plus,https://www.medindia.net/drug-price/allantoin/silbact-plus.htm
Aloederm-B,https://www.medindia.net/drug-price/allantoin/aloederm-b.htm
ContractubexWin,https://www.medindia.net/drug-price/allantoin/contractubexwin.htm
Cosglo,https://www.medindia.net/drug-price/allantoin/cosglo.htm
Acnethro,https://www.medindia.net/drug-price/allantoin/acnethro.htm
Clin 3 Soap,https://www.medindia.net/drug-price/allantoin/clin-3-soap.htm
Aloederm-B (250 gm),https://www.medindia.net/drug-price/allantoin/aloederm-b-250-gm.htm
Clenchin,https://www.medindia.net/drug-price/allantoin/clenchin.htm
Masse Cream,https://www.medindia.net/drug-price/allantoin/masse-cream.htm
Prucial,https://www.medindia.net/drug-price/allantoin/prucial-50ml.htm
Acnethro (50 gm),https://www.medindia.net/drug-price/allantoin/acnethro-50-gm.htm
Silvogel Plus,https://www.medindia.net/drug-price/allantoin/silvogel-plus.htm
Sissy Sunblock,https://www.medindia.net/drug-price/allantoin/sissy-sunblock-100ml.htm
Vera Gel,https://www.medindia.net/drug-price/allantoin/vera-gel.htm
Pregnacream,https://www.medindia.net/drug-price/allantoin/pregnacream.htm
Masse,https://www.medindia.net/drug-price/allantoin/masse-20g.htm
Alorex,https://www.medindia.net/drug-price/allantoin/alorex.htm
Acnoff,https://www.medindia.net/drug-price/allantoin/acnoff.htm
Alphosyl,https://www.medindia.net/drug-price/allantoin/alphosyl.htm
Clinscar Face Wash,https://www.medindia.net/drug-price/allantoin/clinscar-face-wash.htm
Nidacne Facewash,https://www.medindia.net/drug-price/allantoin/nidacne-facewash-75ml.htm
D Swet,https://www.medindia.net/drug-price/allantoin/d-swet.htm
Contractubex,https://www.medindia.net/drug-price/allantoin/contractubex.htm
Vera (125 ml),https://www.medindia.net/drug-price/allantoin/vera-125-ml.htm
Clinagel,https://www.medindia.net/drug-price/allantoin/clinagel.htm
Anomex,https://www.medindia.net/drug-price/allantoin/anomex.htm
Shield,https://www.medindia.net/drug-price/allantoin/shield.htm
Pregnacream (50 gm),https://www.medindia.net/drug-price/allantoin/pregnacream-50-gm.htm
Silrox,https://www.medindia.net/drug-price/allantoin/silrox.htm
